date,power_demand,load_shed,rainfall,mean_temperature,mean_apparent_temperature,relativehumidity_2m,windspeed_10m,windspeed_100m,daytime_length,dewpoint_2m,cloudcover,soil_temperature_0_to_7cm
2016-01-01,368,0,0,19,19.2,0,0,0,10.55,0,0,0
2016-01-02,400,0,0,18.7,18.9,74.5,7.420833333333334,12.0375,10.566666666666666,13.862499999999999,2.0416666666666665,20.5375
2016-01-03,385,0,0,18.5,19.1,71.41666666666667,5.9416666666666655,9.645833333333334,10.583333333333334,12.987499999999997,2.4166666666666665,20.437500000000004
2016-01-04,385,0,0,18.5,18.7,75.25,4.591666666666667,7.1291666666666655,10.566666666666666,13.645833333333336,14.75,20.316666666666666
2016-01-05,398,0,0,18.1,18.3,72.79166666666667,5.05,8.170833333333333,10.583333333333334,12.975,6.916666666666667,20.254166666666666
2016-01-06,395,0,0,18.5,18.6,70.875,3.6374999999999993,5.754166666666666,10.6,12.220833333333333,16.791666666666668,19.908333333333328
2016-01-07,390,0,0,19,19,71.125,5.170833333333333,8.045833333333336,10.616666666666667,12.649999999999999,25.333333333333332,20.291666666666668
2016-01-08,382,0,0.8,18.5,19.2,68.29166666666667,5.262499999999999,8.166666666666666,10.616666666666667,12.441666666666665,41.416666666666664,20.633333333333333
2016-01-09,402,0,5.6,17.4,17.9,76.79166666666667,4.174999999999999,5.979166666666665,10.616666666666667,14.004166666666663,21.666666666666668,20.645833333333336
2016-01-10,391,0,0.2,17,17,84.875,7.529166666666666,13.054166666666667,10.633333333333333,14.566666666666668,22.625,19.9125
2016-01-11,401,0,0,17.4,17.3,81.08333333333333,7.954166666666667,13.745833333333335,10.65,13.416666666666663,58.125,19.220833333333335
2016-01-12,409,0,0,17.7,17.4,73.625,5.670833333333333,11.262500000000003,10.65,12.204166666666667,27.541666666666668,19.337500000000002
2016-01-13,406,0,0,17.3,17.1,70.29166666666667,5.908333333333334,10.525,10.666666666666666,11.758333333333333,22.916666666666668,19.570833333333333
2016-01-14,399,0,0,17.6,17.6,71.125,5.058333333333334,7.570833333333333,10.683333333333334,11.545833333333329,40.166666666666664,19.266666666666666
2016-01-15,398,0,0.2,17.4,17.3,72.95833333333333,4.754166666666667,6.891666666666667,10.7,12.19166666666667,24.541666666666668,19.562500000000004
2016-01-16,5768,0,0,17.6,17.6,75.20833333333333,5.800000000000001,9.687500000000002,10.7,12.558333333333335,39.541666666666664,19.175000000000004
2016-01-17,412,0,0,17.3,17.2,73.79166666666667,5.908333333333334,10.854166666666666,10.716666666666667,12.295833333333333,26.625,19.604166666666664
2016-01-18,422,0,0,17.7,18.1,76.04166666666667,7.366666666666667,11.908333333333333,10.75,12.533333333333331,23.458333333333332,19.40833333333333
2016-01-19,429,0,1.4,17.8,18.1,72.625,3.195833333333333,5.204166666666667,10.75,12.316666666666672,16.541666666666668,19.15416666666667
2016-01-20,415,0,15.6,16.3,15.8,76.75,5.166666666666666,8.612500000000002,10.766666666666667,13.229166666666666,48.083333333333336,19.279166666666665
2016-01-21,420,0,0.4,15.7,15.4,82.20833333333333,10.362499999999999,18.408333333333335,10.783333333333333,13.166666666666666,67,17.962500000000002
2016-01-22,416,0,0,16.1,15.7,81.33333333333333,6.7,12.595833333333333,10.8,12.283333333333333,55.958333333333336,17.85833333333333
2016-01-23,424,0,0,15.9,14.6,79.25,7.370833333333333,13.579166666666666,10.816666666666666,12.233333333333333,66.83333333333333,17.916666666666664
2016-01-24,423,0,0,15.2,14.4,66.58333333333333,8.0375,15.59166666666667,10.833333333333334,9.308333333333335,26.375,18.09583333333333
2016-01-25,447,0,0,15.3,14.8,72,5.654166666666665,10.341666666666667,10.85,9.820833333333333,34.25,17.75833333333333
