date,power_demand,load_shed,rainfall,mean_temperature,relativehumidity_2m,windspeed_100m,daytime_length
2019-02-14,3052,0,0,22.3,61.75,14.612500000000002,11.333333333333334
2019-02-15,2580,0,0,23.1,62.458333333333336,13.5375,11.366666666666667
2019-02-16,2950,0,0.1,21.1,63.5,13.262500000000001,11.383333333333333
2019-02-17,2840,0,4.7,20.4,68.125,17.087500000000002,11.4
2019-02-18,2953,0,0,20.8,74.91666666666667,13.483333333333333,11.433333333333334
2019-02-19,3043,0,0,21.6,66.91666666666667,4.391666666666667,11.45
2019-02-20,3001,0,0,23.6,69.95833333333333,11.924999999999999,11.483333333333333
2019-02-21,2413,0,0,23.6,72.58333333333333,14.079166666666667,11.483333333333333
2019-02-22,2598,0,0,24.8,67.75,7.008333333333334,11.516666666666667
2019-02-23,3217,0,0,25.6,60.958333333333336,8.366666666666667,11.533333333333333
2019-02-24,3175,0,0,25,69.625,14.762499999999998,11.566666666666666
2019-02-25,2948,0,0.4,21.8,53.541666666666664,10.008333333333335,11.566666666666666
2019-02-26,2888,0,7,21.6,67.75,14.491666666666667,11.6
2019-02-27,2289,0,3.6,21.7,87.25,10.4875,11.616666666666667
2019-02-28,2619,0,17.3,20.2,83.25,11.279166666666667,11.65
2019-03-01,2307,0,0,19.8,87.75,13.237499999999997,11.666666666666666
2019-03-03,2918,0,0,20.2,60.791666666666664,15.4,11.7
2019-03-04,2914,0,0.7,20.9,66.125,14.412499999999996,11.733333333333333
2019-03-05,2978,0,7.9,21,74.16666666666667,7.354166666666668,11.75
2019-03-06,3058,0,0,22.6,84.25,16.116666666666667,11.783333333333333
2019-03-07,2989,0,0,22.5,82.41666666666667,12.316666666666668,11.8
2019-03-08,2507,0,0,22.1,79.16666666666667,8.058333333333332,11.833333333333334
2019-03-09,2998,0,0,21.9,60.916666666666664,14.091666666666667,11.85
2019-03-10,3202,0,1.3,23.1,62.041666666666664,10.800000000000002,11.883333333333333
2019-03-11,3447,0,1,24.6,76.25,16.058333333333334,11.9
2019-03-12,3572,0,0,25.5,82.75,10.9375,11.916666666666666
2019-03-13,3728,0,0,26.7,76.54166666666667,15.054166666666667,11.95
2019-03-14,3656,0,0,27.2,74.70833333333333,14.14583333333333,11.966666666666667
2019-03-15,3122,0,0,27.9,72.125,11.733333333333333,12
2019-03-16,3645,0,0,28.5,63.208333333333336,11.766666666666666,12.016666666666667
2019-03-17,3740,0,0,27.8,55.125,16.47916666666667,12.033333333333333
2019-03-18,3637,0,0.4,25.8,60,13.520833333333336,12.066666666666666
2019-03-19,3452,0,0.4,25.4,60.666666666666664,11.737499999999997,12.083333333333334
2019-03-20,3671,0,1,26.1,69.79166666666667,12.158333333333333,12.116666666666667
2019-03-21,3680,0,0,27.4,70.95833333333333,15.079166666666666,12.133333333333333
2019-03-22,3376,0,4.9,26.7,64.45833333333333,18.516666666666662,12.15
2019-03-23,3782,0,0,27.3,77.33333333333333,18.237499999999997,12.183333333333334
2019-03-24,3670,0,0,27.2,66.20833333333333,13.0625,12.2
2019-03-25,3774,0,0,27.3,50.208333333333336,7.0541666666666645,12.233333333333333
2019-03-26,3026,0,0.4,27.7,49.458333333333336,9.095833333333335,12.25
2019-03-27,3548,0,3,25.4,54.75,15.724999999999996,12.266666666666667
2019-03-28,3708,0,0,26.3,61.291666666666664,13.329166666666666,12.3
2019-03-29,3375,0,0,27.7,62.833333333333336,9.620833333333334,12.316666666666666
2019-03-30,3816,0,3.5,27.2,57.875,10.487499999999999,12.35
2019-03-31,1443,0,9,26.4,71.79166666666667,12.204166666666666,12.366666666666667
2019-04-01,3347,0,32.5,25.6,79.70833333333333,15.933333333333335,12.383333333333333
2019-04-02,2717,0,11.5,22.7,82.08333333333333,16.24166666666667,12.416666666666666
2019-04-03,3234,0,3,23.9,87.5,15.804166666666665,12.433333333333334
2019-04-04,3753,0,5.6,24.1,85.54166666666667,15.333333333333336,12.466666666666667
2019-04-05,3279,0,2.7,24.8,86.95833333333333,11.591666666666669,12.483333333333333
2019-04-06,3668,0,3.6,25.6,87.04166666666667,13.262500000000003,12.483333333333333
2019-04-07,3419,0,20.2,24.7,82.08333333333333,11.475,12.516666666666667
2019-04-08,2976,0,18.1,24.7,83.58333333333333,12.387500000000003,12.533333333333333
2019-04-09,2364,0,17.3,24.1,87.20833333333333,12.499999999999998,12.566666666666666
2019-04-10,3243,0,38,23.6,88.79166666666667,15.2875,12.583333333333334
2019-04-11,3488,0,3.2,24.9,90.125,11.245833333333335,12.6
2019-04-12,3281,0,1.9,25.6,86.75,8.283333333333337,12.633333333333333
2019-04-13,2934,0,2.1,27.1,86.66666666666667,7.254166666666666,12.65
2019-04-14,3110,0,0.9,28,85.41666666666667,6.008333333333333,12.683333333333334
2019-04-15,3985,0,0,28.4,83.83333333333333,10.145833333333334,12.7
2019-04-16,4108,0,0.4,28.9,82.91666666666667,13.587500000000004,12.716666666666667
2019-04-17,3913,0,20.6,27.8,83.79166666666667,14.304166666666669,12.75
2019-04-18,4057,0,0,27.6,80.25,17.333333333333332,12.75
2019-04-19,3689,0,1.4,27.3,73.91666666666667,10.691666666666668,12.783333333333333
2019-04-20,4013,0,0.1,27.8,78.08333333333333,8.270833333333332,12.8
2019-04-21,3605,0,0,28,74.95833333333333,10.195833333333333,12.816666666666666
2019-04-22,3565,0,0.1,27.7,72.91666666666667,12.4625,12.85
2019-04-23,4133,0,0,27.9,73.875,11.687500000000002,12.866666666666667
2019-04-24,4260,0,0.3,28.9,71.5,8.0125,12.9
2019-04-25,4318,0,0.4,30.1,70.79166666666667,6.933333333333333,12.9
2019-04-26,3699,0,0,29.5,71.20833333333333,4.6625000000000005,12.933333333333334
2019-04-27,4395,0,0.5,29.8,74,12.012500000000003,12.95
2019-04-28,4457,0,1.5,30.5,76.75,13.595833333333333,12.983333333333333
2019-04-29,4537,0,1.5,30.2,74.625,23.075,12.983333333333333
2019-04-30,4395,0,0,30.1,73.58333333333333,27.404166666666672,13
2019-05-01,3636,0,1.2,30,69.875,28.241666666666664,13.033333333333333
2019-05-02,4381,0,0.1,30,72.625,25.49166666666666,13.033333333333333
2019-05-03,3021,0,28.5,27.5,74.75,18.020833333333336,13.066666666666666
2019-05-04,3049,0,27.3,26,86.5,17.683333333333334,13.083333333333334
2019-05-05,3974,0,0,27.7,86.875,47.08333333333332,13.1
2019-05-06,4171,0,0.5,29.3,77.20833333333333,18.570833333333336,13.116666666666667
2019-05-07,4193,0,0,29.6,79.25,22.454166666666666,13.15
2019-05-08,4339,0,0.1,29.7,79.54166666666667,23.587500000000006,13.15
2019-05-09,4273,0,0,30.3,79.75,24.083333333333332,13.183333333333334
2019-05-10,4046,0,0,30.6,78.83333333333333,27.854166666666668,13.183333333333334
2019-05-11,4383,0,0.2,30.6,77.20833333333333,28.033333333333335,13.216666666666667
2019-05-12,4430,0,0,30.6,76.125,23.504166666666666,13.233333333333333
2019-05-13,3811,0,7.6,30,75.58333333333333,21.9875,13.25
2019-05-14,4242,0,15.5,28.2,76.54166666666667,16.683333333333334,13.266666666666667
2019-05-15,4208,0,26.7,27.2,82.16666666666667,13.683333333333335,13.283333333333333
2019-05-16,4198,0,7.1,27.7,86.375,12.250000000000002,13.3
2019-05-17,3605,0,7.3,29.8,85.95833333333333,12.816666666666665,13.316666666666666
2019-05-18,4126,0,0,30.4,80.625,20.9875,13.316666666666666
2019-05-19,3949,0,0,30.4,79.20833333333333,26.099999999999998,13.333333333333334
2019-05-20,4114,0,0.3,30.3,78.75,16.937500000000004,13.35
2019-05-21,4404,0,2.8,30.7,79.58333333333333,9.779166666666669,13.366666666666667
2019-05-22,4414,0,2.9,30.4,78.41666666666667,11.25,13.383333333333333
2019-05-23,4239,0,7.2,29.5,77.54166666666667,17.929166666666667,13.383333333333333
2019-05-24,3420,0,46.3,26.6,79.25,16.004166666666666,13.4
2019-05-25,3691,0,19,28.6,91.54166666666667,17.370833333333334,13.416666666666666
2019-05-27,4239,0,1.6,30.4,82.75,22.041666666666668,13.433333333333334
2019-05-28,4410,0,0,30.4,81.08333333333333,19.8,13.45
2019-05-29,4451,0,0,30.6,77.625,16.362499999999997,13.466666666666667
2019-05-30,4437,0,0.5,30.4,77.70833333333333,14.929166666666665,13.483333333333333
2019-05-31,3780,0,3.4,29.5,76.875,18.275000000000002,13.483333333333333
2019-06-01,3827,0,24.2,26.9,80.91666666666667,14.508333333333331,13.5
2019-06-02,3433,0,17.6,26.8,88.5,12.774999999999999,13.5
2019-06-03,2828,0,23.4,26.4,88,10.204166666666667,13.5
2019-06-04,2400,0,43.5,25.9,90.375,16.625,13.533333333333333
2019-06-05,2009,0,7,26.4,93.66666666666667,16.824999999999996,13.533333333333333
2019-06-06,2285,0,18.1,26.8,90.66666666666667,16.283333333333335,13.55
2019-06-07,2293,0,6.1,27,89.125,18.6625,13.55
2019-06-08,2572,0,6,27.6,88.33333333333333,17.070833333333336,13.55
2019-06-09,2746,0,4.7,28.1,88.16666666666667,16.96666666666667,13.566666666666666
2019-06-10,3203,0,0.4,29,85.95833333333333,19.162499999999998,13.566666666666666
2019-06-11,3449,0,0,29.6,82.875,18.437499999999996,13.583333333333334
2019-06-12,3855,0,0.1,30.2,79.625,12.699999999999998,13.583333333333334
2019-06-13,3978,0,1.5,30.6,79.625,9.987499999999999,13.583333333333334
2019-06-14,3630,0,18,28.7,83.16666666666667,7.966666666666666,13.583333333333334
2019-06-15,3364,0,31.5,27.6,88.58333333333333,14.850000000000001,13.583333333333334
2019-06-16,4092,0,0.7,30.1,94.58333333333333,20.5875,13.583333333333334
2019-06-17,4335,0,5.4,30.2,82.66666666666667,28.91666666666667,13.583333333333334
2019-06-18,4089,0,22.7,29.8,82.79166666666667,23.662499999999998,13.6
2019-06-19,4337,0,8.1,30.2,85.16666666666667,8.870833333333334,13.6
2019-06-20,4244,0,12.6,29,82.08333333333333,10.700000000000001,13.6
2019-06-21,3759,0,32.2,28.3,86.20833333333333,13.854166666666664,13.6
2019-06-22,4153,0,2.7,28.8,87.95833333333333,17.004166666666666,13.6
2019-06-23,4319,0,0.2,29.6,83.125,20.287500000000005,13.6
2019-06-24,4443,0,0.5,30,81.29166666666667,13.5375,13.6
2019-06-25,4489,0,1.1,30.4,78.25,15.899999999999999,13.583333333333334
2019-06-26,4487,0,1.4,30.3,78.70833333333333,20.616666666666664,13.583333333333334
2019-06-27,4238,0,4.8,29.3,77.83333333333333,26.212499999999995,13.6
2019-06-28,3615,0,32.7,28.3,82,23.54583333333333,13.6
2019-06-29,4331,0,0.8,29.2,88.70833333333333,23.337499999999995,13.583333333333334
2019-06-30,4185,0,1.3,29.5,84.79166666666667,12.825000000000001,13.583333333333334
2019-07-01,4129,0,2.5,29,83.875,10.562500000000002,13.583333333333334
2019-07-02,4127,0,2.6,28.2,80.25,23.108333333333334,13.566666666666666
2019-07-03,4219,0,5.8,28.3,82.75,32.16249999999999,13.566666666666666
2019-07-04,4176,0,2.2,28.7,83.5,23.545833333333334,13.566666666666666
2019-07-05,3779,0,2.2,28.7,84.45833333333333,16.754166666666666,13.55
2019-07-06,4098,0,5.1,27.9,84.45833333333333,21.962500000000002,13.55
2019-07-07,4141,0,9.7,27.8,86.54166666666667,28.39583333333333,13.533333333333333
2019-07-08,3998,0,25.4,27.5,88.20833333333333,20.058333333333334,13.533333333333333
2019-07-09,4118,0,18.6,27.3,90.79166666666667,23.512500000000003,13.533333333333333
2019-07-10,4075,0,14.9,27.8,90.91666666666667,26.016666666666666,13.516666666666667
2019-07-11,3859,0,17.7,27.7,89.75,26.599999999999998,13.5
2019-07-12,3320,0,11.2,27.5,90.91666666666667,24.745833333333337,13.483333333333333
2019-07-13,3603,0,20.4,28.1,90.08333333333333,25.25833333333333,13.483333333333333
2019-07-14,3842,0,23.5,28,88.29166666666667,21.608333333333334,13.483333333333333
2019-07-15,3694,0,8.8,28.7,90.66666666666667,20.149999999999995,13.466666666666667
2019-07-16,3993,0,8,29.4,86.66666666666667,20.2375,13.466666666666667
2019-07-17,4256,0,0.9,29.9,85.41666666666667,15.600000000000003,13.433333333333334
2019-07-18,4286,0,0.6,29.5,80.79166666666667,9.925,13.433333333333334
2019-07-19,3871,0,6.4,29.4,84.16666666666667,12.087500000000004,13.416666666666666
2019-07-20,4386,0,0.7,29.7,82.625,14.908333333333337,13.4
2019-07-21,4414,0,0.5,29.6,80.20833333333333,14.870833333333335,13.4
2019-07-22,4351,0,1.7,29.4,80.45833333333333,17.208333333333332,13.383333333333333
2019-07-23,4379,0,4.6,28.9,81.29166666666667,21.120833333333334,13.366666666666667
2019-07-24,4298,0,4.7,28,81.29166666666667,21.320833333333333,13.35
2019-07-25,4209,0,7.3,28.1,86.75,19.133333333333336,13.333333333333334
2019-07-26,3678,0,13.9,27.6,87,13.566666666666665,13.316666666666666
2019-07-27,3984,0,6.9,27.6,87.66666666666667,18.6625,13.316666666666666
2019-07-28,3982,0,1.2,28.1,85.79166666666667,27.975000000000005,13.283333333333333
2019-07-29,4044,0,2.3,28,79.875,32.54166666666666,13.283333333333333
2019-07-30,3994,0,9.9,27.8,82.375,28.154166666666672,13.25
2019-07-31,4121,0,5.5,28,85.54166666666667,21.083333333333332,13.25
2019-08-01,4119,0,2.4,28.1,85.04166666666667,18.533333333333335,13.233333333333333
2019-08-02,3900,0,0.8,28.5,84.54166666666667,17.8875,13.2
2019-08-03,4135,0,2,28.3,81.04166666666667,19.89166666666667,13.2
2019-08-04,4407,0,1.9,28.8,81.29166666666667,17.5375,13.166666666666666
2019-08-05,4487,0,2.2,30.1,83.41666666666667,15.604166666666666,13.166666666666666
2019-08-06,4483,0,2.7,29.2,81.25,9.295833333333333,13.133333333333333
2019-08-07,3907,0,4.5,27.7,82.83333333333333,17.25,13.116666666666667
2019-08-08,3548,0,15.2,27,82.16666666666667,38.145833333333336,13.116666666666667
2019-08-09,3416,0,3.2,28,88.95833333333333,33.270833333333336,13.083333333333334
2019-08-10,3100,0,0.5,29,84.75,19.400000000000002,13.066666666666666
2019-08-11,2925,0,12.4,29.9,84.20833333333333,11.0875,13.05
2019-08-12,2774,0,12.7,28.4,85.125,8.0625,13.033333333333333
2019-08-13,2470,0,16.8,26.4,86.29166666666667,15.933333333333332,13.016666666666667
2019-08-14,2497,0,12.1,27.2,93.125,31.283333333333335,12.983333333333333
2019-08-15,2455,0,27,27,89.70833333333333,24.737499999999997,12.983333333333333
2019-08-16,2657,0,33.9,27.2,91.16666666666667,19.175,12.95
2019-08-17,3061,0,16.7,27.4,91.75,17.145833333333332,12.933333333333334
2019-08-18,3376,0,1.9,27.8,87.5,14.975,12.916666666666666
2019-08-19,3671,0,1.1,28.5,83.625,21.745833333333334,12.883333333333333
2019-08-20,3892,0,0.9,28.9,81.16666666666667,17.57083333333333,12.866666666666667
2019-08-21,4102,0,0.5,29.6,81.375,13.675000000000002,12.85
2019-08-22,3991,0,4.7,29.1,81.83333333333333,9.154166666666665,12.833333333333334
2019-08-23,3553,0,3.3,27.9,84.875,10.887500000000001,12.816666666666666
2019-08-24,3847,0,17.9,27.2,86,15.054166666666667,12.783333333333333
2019-08-25,4055,0,2.1,27.8,88.70833333333333,19.608333333333334,12.766666666666667
2019-08-26,4110,0,0.5,28.8,83.45833333333333,18.275000000000002,12.75
2019-08-27,4198,0,0.8,28.9,81.54166666666667,19.004166666666666,12.716666666666667
2019-08-28,4231,0,1.4,28.5,80.95833333333333,18.04583333333333,12.7
2019-08-29,4230,0,0.6,28.9,83.16666666666667,16.64166666666667,12.666666666666666
2019-08-30,3941,0,0,29.5,82.41666666666667,14.912500000000001,12.666666666666666
2019-08-31,4282,0,6,28.9,79.41666666666667,9.275,12.65
2019-09-01,4402,0,0.5,29.3,85.20833333333333,8.241666666666665,12.616666666666667
2019-09-02,4305,0,0.9,28.8,83.16666666666667,7.520833333333333,12.6
2019-09-03,4304,0,0.6,28.8,83.16666666666667,10.758333333333333,12.583333333333334
2019-09-04,4249,0,0.1,28.8,81.5,20.345833333333335,12.55
2019-09-06,3776,0,0.7,28.5,82.70833333333333,21.42083333333333,12.516666666666667
2019-09-07,4045,0,3.6,28,79.45833333333333,23.204166666666662,12.483333333333333
2019-09-08,4082,0,2.8,27.9,82.83333333333333,29.429166666666664,12.466666666666667
2019-09-09,3972,0,11.1,27.2,84.79166666666667,25.004166666666674,12.45
2019-09-10,3911,0,3.2,28.1,90.125,19.220833333333335,12.416666666666666
2019-09-11,4194,0,4.5,27.8,87.29166666666667,18.116666666666664,12.383333333333333
2019-09-12,4088,0,14.3,26.6,85.5,19.866666666666664,12.366666666666667
2019-09-13,3452,0,10.6,26.6,90.45833333333333,24.804166666666664,12.35
2019-09-14,4194,0,1.6,28.1,89.70833333333333,22.066666666666666,12.316666666666666
2019-09-15,4306,0,1.1,28.8,85.45833333333333,18.158333333333335,12.3
2019-09-16,4184,0,2.8,28.8,83.625,13.279166666666667,12.283333333333333
2019-09-17,4351,0,0.3,29,82.75,13.579166666666666,12.25
2019-09-18,4238,0,2.6,29.1,80.95833333333333,9.991666666666667,12.233333333333333
2019-09-19,4377,0,0.5,29.7,81.83333333333333,6.950000000000002,12.216666666666667
2019-09-20,3873,0,1,29.7,79.33333333333333,7.179166666666668,12.183333333333334
2019-09-21,4199,0,9,29.2,80.41666666666667,9.841666666666667,12.166666666666666
2019-09-22,4103,0,26.3,28,82.70833333333333,9.166666666666666,12.15
2019-09-24,3891,0,7.7,26.9,85.45833333333333,13.191666666666668,12.1
2019-09-25,3645,0,22.4,25.4,86.75,16.916666666666668,12.083333333333334
2019-09-26,4037,0,6.8,26,90.95833333333333,15.270833333333337,12.05
2019-09-27,3400,0,0,26.6,85.95833333333333,9.037500000000001,12.033333333333333
2019-09-28,3868,0,3.2,26.2,80.25,10.266666666666666,12.016666666666667
2019-09-29,3511,0,21.6,25.6,86.75,8.6,11.983333333333333
2019-09-30,3765,0,15.9,26,91.79166666666667,9.420833333333333,11.966666666666667
2019-10-01,3756,0,13.2,25.8,88.75,12.854166666666664,11.95
2019-10-02,3907,0,2.8,26.1,89.04166666666667,12.679166666666665,11.916666666666666
2019-10-03,4069,0,3.7,26.5,87.83333333333333,11.191666666666668,11.9
2019-10-04,3562,0,3.1,27.1,87.91666666666667,11.645833333333336,11.866666666666667
2019-10-05,4014,0,1.7,27.6,87.25,8.533333333333333,11.85
2019-10-06,4053,0,8.9,27.5,84.79166666666667,7.570833333333332,11.833333333333334
2019-10-07,3917,0,9.6,26.9,85.66666666666667,7.929166666666667,11.8
2019-10-08,3796,0,8,27,86.08333333333333,6.791666666666667,11.783333333333333
2019-10-09,3805,0,13.5,26.1,85.375,8.300000000000002,11.75
2019-10-10,3595,0,19,25.4,89.45833333333333,8.445833333333333,11.733333333333333
2019-10-11,3326,0,1.1,26.1,89.75,13.420833333333334,11.716666666666667
2019-10-12,3977,0,0,26.7,85.08333333333333,7.633333333333334,11.683333333333334
2019-10-13,4034,0,0,26.9,83.125,6.341666666666666,11.666666666666666
2019-10-14,4050,0,0,26.3,78.83333333333333,11.687499999999998,11.633333333333333
2019-10-15,4168,0,0,26.8,76.95833333333333,12.675000000000002,11.633333333333333
2019-10-16,3994,0,16.9,26.8,78.625,9.991666666666667,11.616666666666667
2019-10-17,4192,0,0,27.5,87.20833333333333,8.391666666666667,11.583333333333334
2019-10-18,3603,0,0.1,28.5,80.83333333333333,5.020833333333332,11.566666666666666
2019-10-19,4093,0,0,28.3,79.45833333333333,5.254166666666667,11.533333333333333
2019-10-20,4174,0,0,28.1,78.95833333333333,7.412499999999999,11.516666666666667
2019-10-21,4232,0,0.4,27.5,78.41666666666667,9.762500000000001,11.483333333333333
2019-10-22,4129,0,1.3,27.1,80.45833333333333,10.495833333333332,11.483333333333333
2019-10-23,3981,0,6.8,26.8,85,6.054166666666667,11.45
2019-10-24,3205,0,17.6,23.2,85.83333333333333,5.491666666666667,11.433333333333334
2019-10-25,2578,0,17,23.4,91,19.458333333333332,11.4
2019-10-26,3340,0,38.3,24.9,91.625,19.233333333333338,11.4
2019-10-27,3420,0,0.1,25.1,92.25,18.45,11.366666666666667
2019-10-28,3543,0,0,25,83.16666666666667,8.583333333333334,11.35
2019-10-29,3642,0,0,24.8,77.16666666666667,14.345833333333331,11.316666666666666
2019-10-30,3741,0,0,25.1,81.25,9.495833333333332,11.316666666666666
2019-10-31,3692,0,0,25.2,81.54166666666667,7.991666666666666,11.283333333333333
2019-11-01,3061,0,0,25.4,81.04166666666667,9.508333333333335,11.283333333333333
2019-11-02,3698,0,0,25.1,79.75,9.0375,11.25
2019-11-03,3768,0,0,25.6,81.95833333333333,8.775,11.216666666666667
2019-11-04,3789,0,0,25.8,80.375,4.308333333333333,11.216666666666667
2019-11-05,3787,0,0,25.7,80.125,6.029166666666668,11.183333333333334
2019-11-06,3724,0,0,25,78.625,6.095833333333332,11.183333333333334
2019-11-07,3599,0,0,24.3,79.33333333333333,10.349999999999998,11.15
2019-11-08,2741,0,10.4,25.1,78.625,11.699999999999998,11.133333333333333
2019-11-09,3082,0,30.2,24.4,84.375,11.775,11.116666666666667
2019-11-10,2717,0,54.3,23.5,90.125,25.212500000000002,11.1
2019-11-11,3445,0,0,24.2,91.375,31.224999999999998,11.066666666666666
2019-11-12,3374,0,0,24,84.16666666666667,15.666666666666664,11.066666666666666
2019-11-13,3459,0,0,23.6,82.20833333333333,8.887500000000001,11.033333333333333
2019-11-14,3602,0,0,23.8,81.20833333333333,8.7875,11.033333333333333
2019-11-15,2913,0,0,24.3,81.91666666666667,8.825000000000001,11.016666666666667
2019-11-16,3410,0,0,24.7,79.33333333333333,6.145833333333335,10.983333333333333
2019-11-17,3566,0,0,24.3,78.375,2.912499999999999,10.983333333333333
2019-11-18,3464,0,0,23.8,79.79166666666667,5.412500000000001,10.966666666666667
2019-11-19,3414,0,0,23.6,76.70833333333333,4.8166666666666655,10.933333333333334
2019-11-20,3257,0,0,22.2,79.25,4.366666666666666,10.933333333333334
2019-11-21,3214,0,0,22.1,73.70833333333333,9.841666666666669,10.916666666666666
2019-11-22,2686,0,0,23.2,75,7.016666666666668,10.9
2019-11-23,3223,0,0,22.8,79.83333333333333,4.370833333333334,10.883333333333333
2019-11-24,3248,0,0,22.8,80.79166666666667,4.795833333333333,10.883333333333333
2019-11-25,3346,0,0,22.9,77.70833333333333,5.979166666666667,10.866666666666667
2019-11-26,3196,0,0,23,80.45833333333333,6.112499999999998,10.833333333333334
2019-11-27,3442,0,0,22.5,80.75,6.625,10.833333333333334
2019-11-28,3438,0,0,22,82.29166666666667,8.845833333333335,10.816666666666666
2019-11-29,2843,0,0,22.3,84.95833333333333,7.870833333333334,10.8
2019-11-30,3318,0,0,22.5,83.54166666666667,5.916666666666667,10.8
2019-12-01,3241,0,0,22.4,83.375,5.183333333333333,10.783333333333333
2019-12-02,3215,0,0,21.2,77.83333333333333,8.862499999999999,10.766666666666667
2019-12-03,3120,0,0,20.2,73,10.574999999999998,10.75
2019-12-04,3154,0,0,20,76.70833333333333,9.862499999999999,10.766666666666667
2019-12-05,3195,0,0,20.4,76.58333333333333,13.04166666666667,10.75
2019-12-06,2519,0,0,21.2,76.25,13.966666666666663,10.75
2019-12-07,3086,0,0,20.6,73.875,10.591666666666667,10.733333333333333
2019-12-08,3207,0,0,21.4,73.25,12.166666666666666,10.716666666666667
2019-12-09,3202,0,0.1,21.5,73.25,7.379166666666667,10.716666666666667
2019-12-10,3096,0,0,20.6,72.875,6.404166666666669,10.716666666666667
2019-12-11,3060,0,0,20.6,74.79166666666667,7.416666666666665,10.7
2019-12-12,3135,0,0,20.3,73.875,7.1499999999999995,10.7
2019-12-13,2478,0,0,20.2,73.29166666666667,9.674999999999999,10.7
2019-12-14,3018,0,0,20.8,75.20833333333333,6.649999999999999,10.683333333333334
2019-12-15,2997,0,0,20.9,76.25,8.854166666666666,10.683333333333334
2019-12-16,2352,0,0,20,78.375,13.79166666666667,10.683333333333334
2019-12-17,3024,0,0,19.8,78.75,12.525,10.683333333333334
2019-12-18,2943,0,0,18.6,78.5,13.350000000000001,10.683333333333334
2019-12-19,2896,0,0,16.7,76.16666666666667,18.054166666666667,10.666666666666666
2019-12-20,2384,0,0,16.6,81.91666666666667,15.120833333333335,10.666666666666666
2019-12-21,2816,0,0,16.7,80.66666666666667,11.8125,10.666666666666666
